Query,Type,Source,Count,Response,First Seen,Last Seen,Duration
"com-lost.support","A","B",3,208.91.197.91,"2018-04-21, 05:20","2018-04-26, 22:43","5d 17h 23m"
"com-lost.support","A","A","",172.64.80.1,"2024-12-11","2025-01-02","21d"
"com-lost.support","A","A","",146.112.61.108,"2019-08-17","2025-12-08","6y 114d"
"com-lost.support","A","A","",172.67.168.85,"2024-09-30","2025-10-23","1y 22d"
"com-lost.support","A","A","",104.21.78.184,"2024-09-30","2025-10-23","1y 22d"
"com-lost.support","A","A","",76.223.15.82,"2025-11-01","2025-11-14","12d"
"com-lost.support","A","A","",208.91.197.91,"2018-04-20","2018-04-28","7d"
"com-lost.support","A","A","",13.248.143.211,"2025-11-01","2025-11-14","12d"
"com-lost.support","A","A","",190.14.38.8,"2018-04-28","2018-07-24","86d"
"com-lost.support","A","D",4,13.248.143.211,"2025-11-01, 13:55","2025-11-12, 04:42","10d 15h 47m"
"com-lost.support","A","D",4,76.223.15.82,"2025-11-01, 13:55","2025-11-12, 04:42","10d 15h 47m"
"com-lost.support","A","D",241,104.21.78.184,"2024-10-01, 21:47","2025-10-29, 18:08","1y 27d 20h"
"com-lost.support","A","D",241,172.67.168.85,"2024-10-01, 21:47","2025-10-29, 18:08","1y 27d 20h"
"com-lost.support","A","D",108,190.14.38.8,"2018-04-28, 17:50","2018-07-19, 23:12","82d 5h 21m"
"com-lost.support","A","D",4,208.91.197.91,"2018-04-21, 05:14","2018-04-21, 08:32","3h 18m 28s"
"com-lost.support","A","C",3,104.21.78.184,"2024-10-01, 13:16","2025-09-22, 22:27","356d 9h 11m"
"cpanel.com-lost.support","A","A","",190.14.38.8,"2018-06-07","2018-06-23","15d"
"cpanel.com-lost.support","A","D",12,104.21.78.184,"2024-10-17, 16:56","2025-10-22, 13:32","1y 4d 20h"
"cpanel.com-lost.support","A","D",12,172.67.168.85,"2024-10-17, 16:56","2025-10-22, 13:32","1y 4d 20h"
"cpanel.com-lost.support","A","D",25,190.14.38.8,"2018-04-28, 17:53","2018-07-13, 06:47","75d 12h 53m"
"d40abfa7-330c-434b-a658-b923be2d844d.random.com-lost.support","A","A","",172.67.168.85,"2025-02-04","2025-02-05","1d"
"d40abfa7-330c-434b-a658-b923be2d844d.random.com-lost.support","A","A","",104.21.78.184,"2025-02-04","2025-02-05","1d"
"d6a7a867-7fc2-4e12-b3f6-cfe4bfeb230d.random.com-lost.support","A","A","",172.67.168.85,"2025-05-14","2025-05-15","1d"
