Query,Type,Source,Count,Response,First Seen,Last Seen,Duration
"dds.gov-sglb.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-04","2d"
"dds.gov-sglb.cfd","A","D",21,170.106.180.147,"2025-06-02, 08:00","2025-06-04, 22:11","2d 14h 11m"
"dds.gov-sglb.cfd","A","C",1,170.106.180.147,"2025-06-05, 05:16","2025-06-05, 05:16","1s"
"dds.gov-udrt.cfd","A","B",1,170.106.180.147,"2025-06-02, 22:55","2025-06-02, 22:55","1s"
"dds.gov-udrt.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-04","2d"
"dds.gov-udrt.cfd","A","D",23,170.106.180.147,"2025-06-02, 07:59","2025-06-03, 13:21","1d 5h 22m"
"dds.gov-uvjd.cfd","A","B",1,170.106.180.147,"2025-06-02, 16:01","2025-06-02, 16:01","1s"
"dds.gov-uvjd.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-05","3d"
"dds.gov-uvjd.cfd","A","D",17,170.106.180.147,"2025-06-02, 07:53","2025-06-03, 22:20","1d 14h 26m"
"dds.gov-uvjd.cfd","A","C",1,170.106.180.147,"2025-06-05, 00:14","2025-06-05, 00:14","1s"
"dds.gov-vfvu.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-04","2d"
"dds.gov-vfvu.cfd","A","D",20,170.106.180.147,"2025-06-02, 08:00","2025-06-04, 03:55","1d 19h 55m"
"dds.gov-vgwp.cfd","A","B",1,170.106.180.147,"2025-06-02, 17:11","2025-06-02, 17:11","1s"
"dds.gov-vgwp.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-04","2d"
"dds.gov-vgwp.cfd","A","D",20,170.106.180.147,"2025-06-02, 07:55","2025-06-03, 16:09","1d 8h 13m"
"dds.gov-vgwp.cfd","A","C",1,170.106.180.147,"2025-06-05, 02:19","2025-06-05, 02:19","1s"
"dds.gov-vhns.cfd","A","B",1,170.106.180.147,"2025-06-02, 18:55","2025-06-02, 18:55","1s"
"dds.gov-vhns.cfd","A","A","",170.106.180.147,"2025-06-01","2025-06-05","3d"
"dds.gov-vhns.cfd","A","D",18,170.106.180.147,"2025-06-02, 08:00","2025-06-03, 04:17","20h 16m 28s"
"maryland.hdken.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdken.vip","A","D",13,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 23:58","13h 3m 14s"
"maryland.hdkfn.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdkfn.vip","A","D",10,170.106.180.147,"2025-06-08, 10:37","2025-06-09, 00:32","13h 55m"
"maryland.hdkglr.vip","A","B",1,170.106.180.147,"2025-06-08, 13:02","2025-06-08, 13:02","1s"
"maryland.hdkglr.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdkglr.vip","A","D",7,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 15:37","4h 42m 15s"
"maryland.hdkgmr.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdkgmr.vip","A","D",11,170.106.180.147,"2025-06-08, 10:55","2025-06-09, 09:59","23h 3m 59s"
"maryland.hdkgn.vip","A","D",4,170.106.180.147,"2025-06-08, 10:35","2025-06-08, 13:26","2h 50m 31s"
"maryland.hdkgtr.vip","A","D",8,170.106.180.147,"2025-06-08, 10:55","2025-06-09, 01:03","14h 7m 34s"
"maryland.hdkjn.vip","A","D",6,170.106.180.147,"2025-06-08, 10:30","2025-06-08, 23:37","13h 6m 49s"
"maryland.hdkln.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdkln.vip","A","D",12,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 21:48","10h 53m 16s"
"maryland.hdkon.vip","A","B",1,170.106.180.147,"2025-06-08, 11:45","2025-06-08, 11:45","1s"
"maryland.hdkon.vip","A","D",6,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 13:40","2h 44m 27s"
"maryland.hdkpn.vip","A","D",6,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 23:59","13h 3m 35s"
"maryland.hdkqn.vip","A","D",3,170.106.180.147,"2025-06-08, 10:37","2025-06-08, 23:37","13h 2s"
"maryland.hdkrn.vip","A","D",5,170.106.180.147,"2025-06-08, 10:37","2025-06-09, 00:32","13h 54m 39s"
"maryland.hdksn.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"maryland.hdksn.vip","A","D",6,170.106.180.147,"2025-06-08, 10:48","2025-06-08, 13:40","2h 51m 58s"
"maryland.hdktn.vip","A","A","",170.106.180.147,"2025-06-07","2025-06-08","1d"
"maryland.hdktn.vip","A","D",11,170.106.180.147,"2025-06-08, 10:55","2025-06-09, 06:04","19h 8m 31s"
"maryland.hdkvn.vip","A","B",1,170.106.180.147,"2025-06-08, 15:54","2025-06-08, 15:54","1s"
"maryland.hdkvn.vip","A","D",4,170.106.180.147,"2025-06-08, 10:55","2025-06-08, 23:59","13h 3m 22s"
"nhgov.hdkgra.vip","A","A","",170.106.180.147,"2025-06-09","2026-06-09","364d"
"nhgov.hdkgra.vip","A","D",15,170.106.180.147,"2025-06-09, 09:18","2026-05-10, 16:38","335d 7h 20m"
"nhgov.hdkgrc.vip","A","B",1,170.106.180.147,"2025-06-09, 10:11","2025-06-09, 10:11","1s"
"nhgov.hdkgrc.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-09","1y"
"nhgov.hdkgrc.vip","A","D",33,170.106.180.147,"2025-06-09, 09:25","2026-05-16, 07:06","340d 21h 40m"
"nhgov.hdkgre.vip","A","A","",170.106.180.147,"2025-06-09","2026-06-09","364d"
"nhgov.hdkgre.vip","A","D",20,170.106.180.147,"2025-06-09, 09:17","2026-05-06, 13:52","331d 4h 35m"
"nhgov.hdkgrf.vip","A","B",1,170.106.180.147,"2025-06-09, 12:12","2025-06-09, 12:12","1s"
"nhgov.hdkgrf.vip","A","A","",170.106.180.147,"2025-06-10","2026-06-07","361d"
"nhgov.hdkgrf.vip","A","D",16,170.106.180.147,"2025-06-09, 09:25","2026-04-21, 20:57","316d 11h 32m"
"nhgov.hdkgrj.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-06","362d"
"nhgov.hdkgrj.vip","A","D",20,170.106.180.147,"2025-06-09, 09:17","2026-05-22, 19:37","347d 10h 19m"
"nhgov.hdkgrj.vip","A","C",3,170.106.180.147,"2025-06-09, 20:16","2026-01-20, 23:15","225d 3h 58m"
"nhgov.hdkgrk.vip","A","B",1,170.106.180.147,"2025-12-05, 16:36","2025-12-05, 16:36","1s"
"nhgov.hdkgrk.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-09","1y"
"nhgov.hdkgrk.vip","A","D",32,170.106.180.147,"2025-06-09, 09:22","2026-05-22, 19:37","347d 10h 14m"
"nhgov.hdkgrk.vip","A","C",1,170.106.180.147,"2025-06-10, 06:28","2025-06-10, 06:28","1s"
"nhgov.hdkgrl.vip","A","B",2,170.106.180.147,"2026-01-02, 22:13","2026-02-01, 21:12","29d 22h 59m"
"nhgov.hdkgrl.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-09","1y"
"nhgov.hdkgrl.vip","A","D",36,170.106.180.147,"2025-06-09, 09:25","2026-05-22, 19:37","347d 10h 11m"
"nhgov.hdkgrl.vip","A","C",1,170.106.180.147,"2025-06-10, 06:08","2025-06-10, 06:08","1s"
"nhgov.hdkgrp.vip","A","B",1,170.106.180.147,"2025-06-09, 09:21","2025-06-09, 09:21","1s"
"nhgov.hdkgrp.vip","A","A","",170.106.180.147,"2025-06-10","2026-06-09","363d"
"nhgov.hdkgrp.vip","A","D",19,170.106.180.147,"2025-06-09, 09:25","2026-06-07, 21:03","363d 11h 37m"
"nhgov.hdkgrs.vip","A","B",1,170.106.180.147,"2026-01-02, 22:13","2026-01-02, 22:13","1s"
"nhgov.hdkgrs.vip","A","A","",170.106.180.147,"2025-06-09","2026-06-03","358d"
"nhgov.hdkgrs.vip","A","D",27,170.106.180.147,"2025-06-09, 09:26","2026-06-07, 21:01","363d 11h 34m"
"nhgov.hdkgrs.vip","A","C",1,170.106.180.147,"2025-08-13, 07:51","2025-08-13, 07:51","1s"
"nhgov.hdkgrt.vip","A","B",1,170.106.180.147,"2025-06-09, 10:49","2025-06-09, 10:49","1s"
"nhgov.hdkgrt.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-07","363d"
"nhgov.hdkgrt.vip","A","D",36,170.106.180.147,"2025-06-09, 09:25","2026-03-04, 13:47","268d 5h 21m"
"nhgov.hdkmca.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-07","363d"
"nhgov.hdkmca.vip","A","D",16,170.106.180.147,"2025-06-09, 09:21","2026-05-22, 19:37","347d 10h 16m"
"nhgov.hdkmea.vip","A","A","",170.106.180.147,"2025-06-14","2026-06-09","359d"
"nhgov.hdkmea.vip","A","D",15,170.106.180.147,"2025-06-09, 09:26","2026-03-04, 19:11","268d 10h 44m"
"nhgov.hdkmea.vip","A","C",1,170.106.180.147,"2025-06-10, 06:30","2025-06-10, 06:30","1s"
"nhgov.hdkmfa.vip","A","B",2,170.106.180.147,"2025-12-05, 16:35","2026-06-07, 20:57","184d 3h 22m"
"nhgov.hdkmfa.vip","A","A","",170.106.180.147,"2025-06-10","2026-06-09","363d"
"nhgov.hdkmfa.vip","A","D",24,170.106.180.147,"2025-06-09, 09:26","2026-05-20, 07:42","344d 22h 15m"
"nhgov.hdkmga.vip","A","A","",170.106.180.147,"2025-06-12","2026-06-07","359d"
"nhgov.hdkmga.vip","A","D",20,170.106.180.147,"2025-06-09, 09:26","2026-05-10, 19:47","335d 10h 21m"
"nhgov.hdkmra.vip","A","B",2,170.106.180.147,"2025-06-12, 20:22","2025-10-11, 02:44","120d 6h 22m"
"nhgov.hdkmra.vip","A","A","",170.106.180.147,"2025-06-08","2026-06-03","359d"
"nhgov.hdkmra.vip","A","D",17,170.106.180.147,"2025-06-09, 09:25","2026-06-07, 21:03","363d 11h 37m"
"oregon.hdken.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"oregon.hdken.vip","A","D",9,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 02:30","13h 9m 45s"
"oregon.hdkfn.vip","A","D",3,170.106.180.147,"2025-06-08, 13:28","2025-06-08, 16:25","2h 56m 33s"
"oregon.hdkglr.vip","A","B",1,170.106.180.147,"2025-06-08, 13:21","2025-06-08, 13:21","1s"
"oregon.hdkglr.vip","A","A","",170.106.180.147,"2025-06-07","2025-06-08","1d"
"oregon.hdkglr.vip","A","D",9,170.106.180.147,"2025-06-08, 13:25","2025-06-09, 02:30","13h 4m 57s"
"oregon.hdkgmr.vip","A","B",1,170.106.180.147,"2025-06-09, 02:02","2025-06-09, 02:02","1s"
"oregon.hdkgmr.vip","A","D",7,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 02:30","13h 10m 4s"
"oregon.hdkgn.vip","A","D",6,170.106.180.147,"2025-06-08, 13:28","2025-06-09, 03:46","14h 17m 53s"
"oregon.hdkgtr.vip","A","D",8,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 03:44","14h 24m 50s"
"oregon.hdkjn.vip","A","D",8,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 02:30","13h 9m 46s"
"oregon.hdkln.vip","A","D",7,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 02:30","13h 10m 20s"
"oregon.hdkon.vip","A","D",7,170.106.180.147,"2025-06-08, 13:26","2025-06-09, 02:30","13h 3m 46s"
"oregon.hdkon.vip","A","C",1,170.106.180.147,"2025-06-09, 04:54","2025-06-09, 04:54","1s"
"oregon.hdkpn.vip","A","D",9,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 03:31","14h 11m 28s"
"oregon.hdkqn.vip","A","D",6,170.106.180.147,"2025-06-08, 13:28","2025-06-09, 03:22","13h 53m 37s"
"oregon.hdkrn.vip","A","D",6,170.106.180.147,"2025-06-08, 13:26","2025-06-09, 02:30","13h 4m 16s"
"oregon.hdksn.vip","A","A","",170.106.180.147,"2025-06-07","2025-06-08","1d"
"oregon.hdksn.vip","A","D",8,170.106.180.147,"2025-06-08, 13:26","2025-06-09, 02:30","13h 3m 46s"
"oregon.hdktn.vip","A","A","",170.106.180.147,"2025-06-08","2025-06-09","1d"
"oregon.hdktn.vip","A","D",9,170.106.180.147,"2025-06-08, 13:26","2025-06-09, 02:30","13h 4m 4s"
"oregon.hdkvn.vip","A","B",1,170.106.180.147,"2025-06-08, 15:00","2025-06-08, 15:00","1s"
"oregon.hdkvn.vip","A","D",20,170.106.180.147,"2025-06-08, 13:20","2025-06-09, 05:19","15h 59m 8s"
