Query,Type,Source,Count,Response,First Seen,Last Seen,Duration
"easilyreprove.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"sugaraffront.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"traceinsanity.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"antelopeexcitin.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"networkshot.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"trivialdepend.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"wormseparate.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"fishprofane.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"enlargeddouble.com","A","A","",47.245.58.189,"2022-12-07","2022-12-08","1d"
"www.scratchheighten.com","A","B",1,47.245.58.189,"2022-12-02, 02:07","2022-12-02, 02:07","1s"
"divinityvoice.com","A","B",1,47.245.58.189,"2022-12-02, 02:06","2022-12-02, 02:06","1s"
"scratchheighten.com","A","B",1,47.245.58.189,"2022-12-02, 02:06","2022-12-02, 02:06","1s"
"confoundrake.com","A","D",1,47.245.58.189,"2022-12-02, 02:05","2022-12-02, 02:05","1s"
"firmoffense.com","A","D",1,47.245.58.189,"2022-12-02, 02:03","2022-12-02, 02:03","1s"
"larvaaccustom.com","A","D",1,47.245.58.189,"2022-12-02, 02:03","2022-12-02, 02:03","1s"
"greatfoolish.com","A","D",1,47.245.58.189,"2022-12-02, 02:02","2022-12-02, 02:02","1s"
"chinesewagon.com","A","D",1,47.245.58.189,"2022-12-02, 02:01","2022-12-02, 02:01","1s"
"ornamenthurry.com","A","D",3,47.245.58.189,"2022-12-02, 02:00","2022-12-02, 02:06","5m 56s"
"vassalproof.com","A","D",1,47.245.58.189,"2022-12-02, 01:59","2022-12-02, 01:59","1s"
"divestwarrant.com","A","D",2,47.245.58.189,"2022-12-02, 01:59","2022-12-02, 02:03","3m 59s"
"deprivemorning.com","A","B",1,47.245.58.189,"2022-12-02, 01:58","2022-12-02, 01:58","1s"
"exposeinfant.com","A","D",4,47.245.58.189,"2022-12-02, 01:57","2022-12-02, 02:11","13m 51s"
"divinityvoice.com","A","D",4,47.245.58.189,"2022-12-02, 01:57","2022-12-02, 02:04","6m 5s"
"puddingexcess.com","A","D",2,47.245.58.189,"2022-12-02, 01:56","2022-12-02, 02:00","3m 13s"
"hatchconcave.com","A","B",1,47.245.58.189,"2022-12-01, 22:30","2022-12-01, 22:30","1s"
"www.hatchconcave.com","A","B",1,47.245.58.189,"2022-12-01, 22:30","2022-12-01, 22:30","1s"
"doublettruck.com","A","D",2,47.245.58.189,"2022-12-01, 22:30","2022-12-01, 22:30","1s"
"leaguetake.com","A","B",1,47.245.58.189,"2022-12-01, 22:29","2022-12-01, 22:29","1s"
"puddingexcess.com","A","B",1,47.245.58.189,"2022-12-01, 22:26","2022-12-01, 22:26","1s"
"accusequotient.com","A","B",1,47.245.58.189,"2022-12-01, 22:26","2022-12-01, 22:26","1s"
"purplegenus.com","A","D",5,47.245.58.189,"2022-12-01, 22:26","2022-12-02, 01:58","3h 32m 6s"
"slenderslightly.com","A","B",1,47.245.58.189,"2022-12-01, 22:24","2022-12-01, 22:24","1s"
"sacredchanged.com","A","D",1,47.245.58.189,"2022-12-01, 22:24","2022-12-01, 22:24","1s"
"dartmarriage.com","A","D",1,47.245.58.189,"2022-12-01, 22:23","2022-12-01, 22:23","1s"
"ridingmadness.com","A","D",2,47.245.58.189,"2022-12-01, 22:23","2022-12-01, 22:26","3m 22s"
"royaltychoose.com","A","B",1,47.245.58.189,"2022-12-01, 22:22","2022-12-01, 22:22","1s"
"discoverkindly.com","A","B",1,47.245.58.189,"2022-12-01, 22:21","2022-12-01, 22:21","1s"
"armsseam.com","A","D",2,47.245.58.189,"2022-12-01, 22:21","2022-12-01, 22:28","6m 56s"
"inclosestill.com","A","B",1,47.245.58.189,"2022-12-01, 22:20","2022-12-01, 22:20","1s"
"overflownaval.com","A","B",1,47.245.58.189,"2022-12-01, 22:19","2022-12-01, 22:19","1s"
"teachinferior.com","A","D",2,47.245.58.189,"2022-12-01, 22:19","2022-12-01, 22:20","1m 44s"
"relaxcask.com","A","B",1,47.245.58.189,"2022-12-01, 22:18","2022-12-01, 22:18","1s"
"inhabitcellular.com","A","B",1,47.245.58.189,"2022-12-01, 22:18","2022-12-01, 22:18","1s"
"canonpure.com","A","D",7,47.245.58.189,"2022-12-01, 22:18","2022-12-02, 02:07","3h 48m 40s"
"nineworsted.com","A","D",12,47.245.58.189,"2022-12-01, 22:18","2022-12-01, 22:31","13m 14s"
"cautiouspolitic.com","A","B",1,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:17","1s"
"overflowsolitar.com","A","B",1,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:17","1s"
"refinedfracture.com","A","B",1,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:17","1s"
"adjustsound.com","A","D",21,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:31","13m 58s"
"featheroxide.com","A","D",11,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:26","8m 42s"
"publishsilly.com","A","D",40,47.245.58.189,"2022-12-01, 22:17","2022-12-02, 02:11","3h 54m 14s"
"foundethylene.com","A","D",3,47.245.58.189,"2022-12-01, 22:17","2022-12-01, 22:20","3m 41s"
"tilltaint.com","A","B",1,47.245.58.189,"2022-12-01, 22:16","2022-12-01, 22:16","1s"
"suspendstalk.com","A","B",1,47.245.58.189,"2022-12-01, 22:16","2022-12-01, 22:16","1s"
"neutralturkey.com","A","B",1,47.245.58.189,"2022-12-01, 22:12","2022-12-01, 22:12","1s"
"bundlejury.com","A","B",1,47.245.58.189,"2022-12-01, 22:10","2022-12-01, 22:10","1s"
"intrigueaudienc.com","A","B",1,47.245.58.189,"2022-12-01, 22:10","2022-12-01, 22:10","1s"
"www.worstedcabinet.com","A","A","",47.245.58.189,"2022-12-01","2022-12-02","1d"
"www.discoverkindly.com","A","A","",47.245.58.189,"2022-12-01","2022-12-02","1d"
"featheroxide.com","A","A","",47.245.58.189,"2022-12-01","2022-12-02","1d"
"lessencleave.com","A","A","",47.245.58.189,"2022-12-01","2022-12-02","1d"
"adjustsound.com","A","A","",47.245.58.189,"2022-12-01","2022-12-02","1d"
"inclosestill.com","A","D",1,47.245.58.189,"2022-11-27, 12:10","2022-11-27, 12:10","1s"
"stuffingrule.com","A","D",11,47.245.58.189,"2022-11-27, 11:52","2022-12-02, 01:55","4d 14h 3m"
"chaptercanon.com","A","D",26,47.245.58.189,"2022-11-27, 11:51","2022-11-27, 12:10","19m 19s"
"belonglease.com","A","D",1,47.245.58.189,"2022-11-27, 11:50","2022-11-27, 11:50","1s"
"belongslacken.com","A","D",1,47.245.58.189,"2022-11-27, 11:50","2022-11-27, 11:50","1s"
"dreadrelieve.com","A","D",12,47.245.58.189,"2022-11-27, 11:40","2022-11-27, 12:00","19m 9s"
"elevatevomit.com","A","D",82,47.245.58.189,"2022-11-27, 11:31","2022-11-27, 12:09","38m 55s"
"privybeverage.com","A","D",1,47.245.58.189,"2022-11-27, 11:01","2022-11-27, 11:01","1s"
"princemelt.com","A","D",1,47.245.58.189,"2022-11-27, 10:49","2022-11-27, 10:49","1s"
"preventread.com","A","D",1,47.245.58.189,"2022-11-27, 10:38","2022-11-27, 10:38","1s"
"hostmaster.greenclutch.com","A","B",1,47.245.58.189,"2022-11-27, 10:25","2022-11-27, 10:25","1s"
"preacherlinen.com","A","D",1,47.245.58.189,"2022-11-27, 10:13","2022-11-27, 10:13","1s"
"exchangelift.com","A","D",5,47.245.58.189,"2022-11-27, 09:45","2022-11-27, 10:48","1h 3m 10s"
"tillershears.com","A","D",1,47.245.58.189,"2022-11-27, 09:30","2022-11-27, 09:30","1s"
"tincturewith.com","A","D",1,47.245.58.189,"2022-11-27, 09:30","2022-11-27, 09:30","1s"
"temperback.com","A","D",1,47.245.58.189,"2022-11-27, 09:26","2022-11-27, 09:26","1s"
"popesoul.com","A","D",1,47.245.58.189,"2022-11-27, 09:20","2022-11-27, 09:20","1s"
"spoutrubbish.com","A","D",1,47.245.58.189,"2022-11-27, 09:08","2022-11-27, 09:08","1s"
"policelime.com","A","D",1,47.245.58.189,"2022-11-27, 09:03","2022-11-27, 09:03","1s"
"sliceloss.com","A","D",1,47.245.58.189,"2022-11-27, 08:55","2022-11-27, 08:55","1s"
"alsofierce.com","A","D",1,47.245.58.189,"2022-11-27, 08:38","2022-11-27, 08:38","1s"
"plumpjupiter.com","A","D",1,47.245.58.189,"2022-11-27, 08:37","2022-11-27, 08:37","1s"
"gigantichabit.com","A","D",1,47.245.58.189,"2022-11-27, 07:03","2022-11-27, 07:03","1s"
"www.warptower.com","A","B",1,47.245.58.189,"2022-11-27, 06:48","2022-11-27, 06:48","1s"
"www.twofoldshed.com","A","B",1,47.245.58.189,"2022-11-27, 06:47","2022-11-27, 06:47","1s"
"www.vacuuminjury.com","A","B",1,47.245.58.189,"2022-11-27, 06:47","2022-11-27, 06:47","1s"
"warptower.com","A","B",1,47.245.58.189,"2022-11-27, 06:46","2022-11-27, 06:46","1s"
"vacuuminjury.com","A","B",1,47.245.58.189,"2022-11-27, 06:46","2022-11-27, 06:46","1s"
"twofoldshed.com","A","B",1,47.245.58.189,"2022-11-27, 06:45","2022-11-27, 06:45","1s"
"www.theologyarrest.com","A","B",1,47.245.58.189,"2022-11-27, 06:45","2022-11-27, 06:45","1s"
"theologyarrest.com","A","B",1,47.245.58.189,"2022-11-27, 06:44","2022-11-27, 06:44","1s"
"stuffingrule.com","A","B",1,47.245.58.189,"2022-11-27, 06:42","2022-11-27, 06:42","1s"
"www.stuffingrule.com","A","B",1,47.245.58.189,"2022-11-27, 06:42","2022-11-27, 06:42","1s"
"www.notchperfect.com","A","B",1,47.245.58.189,"2022-11-27, 06:38","2022-11-27, 06:38","1s"
"notchperfect.com","A","B",1,47.245.58.189,"2022-11-27, 06:36","2022-11-27, 06:36","1s"
"heartyfancy.com","A","B",1,47.245.58.189,"2022-11-27, 06:30","2022-11-27, 06:30","1s"
"www.heartyfancy.com","A","B",1,47.245.58.189,"2022-11-27, 06:30","2022-11-27, 06:30","1s"
"www.chaptercanon.com","A","B",1,47.245.58.189,"2022-11-27, 06:26","2022-11-27, 06:26","1s"
"coraladvice.com","A","B",1,47.245.58.189,"2022-11-27, 06:25","2022-11-27, 06:25","1s"
"www.coraladvice.com","A","B",1,47.245.58.189,"2022-11-27, 06:25","2022-11-27, 06:25","1s"
"moistprofuse.com","A","D",1,47.245.58.189,"2022-11-27, 06:25","2022-11-27, 06:25","1s"
"chaptercanon.com","A","B",1,47.245.58.189,"2022-11-27, 06:24","2022-11-27, 06:24","1s"
"streaksuck.com","A","D",1,47.245.58.189,"2022-11-27, 06:07","2022-11-27, 06:07","1s"
"peevishcredit.com","A","D",1,47.245.58.189,"2022-11-27, 05:42","2022-11-27, 05:42","1s"
"shootspectrum.com","A","D",1,47.245.58.189,"2022-11-27, 05:34","2022-11-27, 05:34","1s"
"existfitting.com","A","D",1,47.245.58.189,"2022-11-27, 05:22","2022-11-27, 05:22","1s"
"exertiontenth.com","A","D",1,47.245.58.189,"2022-11-27, 05:21","2022-11-27, 05:21","1s"
"museplant.com","A","D",1,47.245.58.189,"2022-11-27, 04:59","2022-11-27, 04:59","1s"
"patentdialect.com","A","D",2,47.245.58.189,"2022-11-27, 04:55","2022-11-27, 06:29","1h 34m 44s"
"regularangle.com","A","D",1,47.245.58.189,"2022-11-27, 04:54","2022-11-27, 04:54","1s"
"barterabdomen.com","A","D",1,47.245.58.189,"2022-11-27, 04:49","2022-11-27, 04:49","1s"
"pardonspend.com","A","D",1,47.245.58.189,"2022-11-27, 04:27","2022-11-27, 04:27","1s"
"beatingsolemn.com","A","D",1,47.245.58.189,"2022-11-27, 04:24","2022-11-27, 04:24","1s"
"bringthicken.com","A","D",1,47.245.58.189,"2022-11-27, 04:19","2022-11-27, 04:19","1s"
"paperexpand.com","A","D",1,47.245.58.189,"2022-11-27, 04:18","2022-11-27, 04:18","1s"
"diurnalgigantic.com","A","B",1,47.245.58.189,"2022-11-27, 04:16","2022-11-27, 04:16","1s"
"gradualsecurity.com","A","B",1,47.245.58.189,"2022-11-27, 04:09","2022-11-27, 04:09","1s"
"dividerust.com","A","D",1,47.245.58.189,"2022-11-27, 04:08","2022-11-27, 04:08","1s"
"paintromance.com","A","D",1,47.245.58.189,"2022-11-27, 03:52","2022-11-27, 03:52","1s"
"curllantern.com","A","D",1,47.245.58.189,"2022-11-27, 03:34","2022-11-27, 03:34","1s"
"curseshatter.com","A","D",1,47.245.58.189,"2022-11-27, 03:34","2022-11-27, 03:34","1s"
"conicalreal.com","A","D",2,47.245.58.189,"2022-11-27, 03:27","2022-11-27, 07:06","3h 39m 24s"
"defraudbackward.com","A","C",1,47.245.58.189,"2022-11-27, 02:53","2022-11-27, 02:53","1s"
"skillguess.com","A","D",1,47.245.58.189,"2022-11-27, 02:37","2022-11-27, 02:37","1s"
"appeasepencil.com","A","D",1,47.245.58.189,"2022-11-27, 02:22","2022-11-27, 02:22","1s"
"organicstupid.com","A","D",1,47.245.58.189,"2022-11-27, 02:20","2022-11-27, 02:20","1s"
"mammalialimit.com","A","D",1,47.245.58.189,"2022-11-27, 01:47","2022-11-27, 01:47","1s"
"locksore.com","A","D",1,47.245.58.189,"2022-11-27, 01:22","2022-11-27, 01:22","1s"
"likelyalone.com","A","D",1,47.245.58.189,"2022-11-27, 01:13","2022-11-27, 01:13","1s"
"apparelcheer.com","A","D",1,47.245.58.189,"2022-11-27, 01:07","2022-11-27, 01:07","1s"
"revenuepile.com","A","D",2,47.245.58.189,"2022-11-27, 00:51","2022-11-27, 00:51","6s"
"plumeclimate.com","A","D",1,47.245.58.189,"2022-11-27, 00:37","2022-11-27, 00:37","1s"
"occurbohemian.com","A","D",1,47.245.58.189,"2022-11-26, 23:46","2022-11-26, 23:46","1s"
"needbohemian.com","A","D",1,47.245.58.189,"2022-11-26, 23:44","2022-11-26, 23:44","1s"
"measuredcourt.com","A","D",1,47.245.58.189,"2022-11-26, 23:30","2022-11-26, 23:30","1s"
"deviltrivial.com","A","D",1,47.245.58.189,"2022-11-26, 23:11","2022-11-26, 23:11","1s"
"presagefill.com","A","D",2,47.245.58.189,"2022-11-26, 22:52","2022-11-27, 10:28","11h 36m 15s"
"pushunity.com","A","D",1,47.245.58.189,"2022-11-26, 22:24","2022-11-26, 22:24","1s"
"mklm.loopbronze.com","A","D",1,47.245.58.189,"2022-11-26, 22:04","2022-11-26, 22:04","1s"
"merryfrost.com","A","D",2,47.245.58.189,"2022-11-26, 21:56","2022-11-27, 06:21","8h 25m 1s"
"slenderbold.com","A","D",3,47.245.58.189,"2022-11-26, 21:54","2022-11-27, 08:55","11h 33s"
"scarfdock.com","A","B",1,47.245.58.189,"2022-11-26, 21:28","2022-11-26, 21:28","1s"
"_dmarc.slackgeometry.com","A","D",1,47.245.58.189,"2022-11-26, 21:15","2022-11-26, 21:15","1s"
"smokecruel.com","A","D",2,47.245.58.189,"2022-11-26, 20:33","2022-11-26, 21:31","58m 45s"
"riseturnpike.com","A","D",2,47.245.58.189,"2022-11-26, 20:22","2022-11-26, 20:22","1s"
"dictatepowder.com","A","D",1,47.245.58.189,"2022-11-26, 20:20","2022-11-26, 20:20","1s"
"rewardnumbers.com","A","D",29,47.245.58.189,"2022-11-26, 20:06","2022-11-27, 12:09","16h 3m 33s"
"networkspongy.com","A","D",1,47.245.58.189,"2022-11-26, 19:54","2022-11-26, 19:54","1s"
"explainfalsely.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"networkspongy.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"reddishperfect.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"pyramidintended.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"warptower.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"statuefeminine.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"oyowoh.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"bodiescluster.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"normalsymmetry.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"qxnvybzws5.bivalvevigor.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"orthodoxdolphin.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"buike.loopbronze.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"wantingskill.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"h9yi7wgzc6.facultygenerate.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"facultygenerate.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"organicstupid.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"persiantrespass.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"thronegrind.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"rarelytransact.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"altitudeangles.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"africanexceed.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"painkindred.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"batteryincline.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"il3kluooar.authortestify.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"heartyfancy.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"www.ajomez.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"russianexpose.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"ehosek.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"theyinto.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"refinedcement.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"actannoy.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"mistresshigh.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"onetid.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"captainthwart.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"mklm.loopbronze.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"vagrantsour.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"bellyvomit.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"roughoath.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"holdingfill.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"groundjustice.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"jqgd0ta7wh.arriveformed.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"portiondivorce.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"carrytheme.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"beneficegiven.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"jro7p6c52p.buildingaccent.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"pouchwalk.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"uniformfarthest.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"bondagelaughter.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"tonesucking.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"palenature.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"rhythmsullen.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"wanderincline.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"problemstrap.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"passingforemost.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"aerobic.signalrule.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"displacejournal.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"formulalantern.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"preacherlinen.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"absolutepeacefu.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"venerealresiden.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"romancewillow.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"linenpool.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"bivalvevigor.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"preparebase.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"otatid.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"trickortreeet.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"sensejustice.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"draughtcarrier.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"verbregiment.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"enuzot.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"regretabide.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"slanderchapter.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"recentdistress.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"elehow.online","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"occurbohemian.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"chaptercanon.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"elevatevomit.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"panelfailing.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"externalcherry.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"beatingsolemn.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"politicquotient.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"obedientbowl.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"marginintrude.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"focushurry.com","A","A","",47.245.58.189,"2022-11-26","2022-11-27","1d"
"cleanhomage.com","A","B",1,47.245.58.189,"2022-11-26, 18:05","2022-11-26, 18:05","1s"
